event,sentence
"('PHO', 'fg3', '10')",Utah was just 3 for 13 on 3 pointers while Phoenix made 10 of 26 from behind the arc.
"('UTA', 'fg3', '3')",Utah lost its last home game in the 2009 10 season to Phoenix and now has dropped three in a row in the series.
"('Cousins,DeMarcus', 'pts', '12')","Kings rookie center PLAYER_FIRST Cousins, the fifth overall pick in the draft, had STAT points before fouling out with 3:26 to play."
"('Outlaw,Travis', 'pts', '18')","PLAYER_FIRST PLAYER_LAST added STAT for New Jersey and Jordan Farmar had 14, including four late free throws."
"('NJN', 'fg3', '6')","New Jersey closed with a 17 3 surge over the final 3:40, with Harris scoring six straight late in the run."
"('Udrih,Beno', 'pts', '14')",Carl Landry and PLAYER_FIRST PLAYER_LAST each had STAT points.
"('Landry,Carl', 'pts', '14')",PLAYER_FIRST PLAYER_LAST and Beno Udrih each had STAT points.
"('NJN', 'ft', '36')","While the Nets had more turnovers, they also had more free throws, making 36 of 45 attempts."
"('Evans,Tyreke', 'fg3', '1')","""This is STAT of the guys we should have pulled it out,"" PLAYER_LAST said."
"('NJN', 'fg', '32')","The Nets squandered an 18 point lead in this one, and gave up _STAT_ off turnovers."
"('Holiday,Jrue', 'pts', '8')","In the opener, Jason Kapono, Spencer Hawes and PLAYER_FIRST PLAYER_LAST combined for STAT points and did not attempt a single free throw."
"('Brand,Elton', 'fg3', '0')",PLAYER_LAST made it a four point game with a turnaround jumper and the Hawks coughed up the ball for the 20th time.
"('Brand,Elton', 'pts', '20')","Iguodala had 27 points, _STAT_ assists and six rebounds, and PLAYER_LAST had STAT points and eight rebounds."
"('Brand,Elton', 'fg', '8')","Iguodala had 27 _STAT_ assists and six rebounds, and PLAYER_LAST had STAT rebounds."
"('Brand,Elton', 'trb', '8')","Iguodala had 27 _STAT_ assists and six rebounds, and PLAYER_LAST had STAT rebounds."
"('ATL', 'trb', '46')","The Hawks had solid numbers all around: shooting 51 percent from the floor 26 of 31, from the line and 46 rebounds."
"('Crawford,Jamal', 'pts', '19')","Al Horford had _STAT_ points and 12 rebounds, Joe Johnson scored _STAT_ points and PLAYER_FIRST PLAYER_LAST finished with STAT for the Hawks."
"('Iguodala,Andre', 'pts', '27')","PLAYER_LAST had STAT points, _STAT_ assists and six rebounds, and Brand had _STAT_ points and eight rebounds."
"('Iguodala,Andre', 'fg', '10')","PLAYER_LAST had 27 STAT assists and six rebounds, and Brand had eight rebounds."
"('Iguodala,Andre', 'ast', '10')","PLAYER_LAST had 27 STAT assists and six rebounds, and Brand had eight rebounds."
"('Iguodala,Andre', 'trb', '6')","PLAYER_LAST had 27 _STAT_ assists and STAT rebounds, and Brand had eight rebounds."
"('Smith,Josh', 'pts', '12')"," PLAYER_LAST had STAT points, nine rebounds and six blocked shots for the Hawks."
"('Smith,Josh', 'trb', '9')", PLAYER_LAST had 12 STAT rebounds and six blocked shots for the Hawks.
"('ATL', 'fg3', '6')",Iguodala rushed a 3 and missed with the Hawks up six and 2:30 left.
"('Johnson,Joe', 'pts', '22')","Al Horford had _STAT_ points and 12 rebounds, PLAYER_FIRST PLAYER_LAST scored STAT points and Jamal Crawford finished with 19 for the Hawks."
"('ATL', 'fg3', '6')", Smith had 12 nine rebounds and six blocked shots for the Hawks.
"('Horford,Al', 'pts', '20')","PLAYER_FIRST PLAYER_LAST had STAT points and 12 rebounds, Joe Johnson scored _STAT_ points and Jamal Crawford finished with 19 for the Hawks."
"('Horford,Al', 'trb', '12')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, Joe Johnson Jamal Crawford finished with 19 for the Hawks."
"('Jamison,Antawn', 'pts', '13')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Cavaliers, who were without Mo Williams and Anderson Varejao."
"('Parker,Anthony', 'pts', '10')","PLAYER_FIRST PLAYER_LAST added STAT points for the Cavaliers, including a 3 pointer to end the first half with Cleveland down 46 38."
"('Jackson,Stephen', 'pts', '10')","I've got to make that,"" said Jackson, who had STAT points but missed nine of 13 attempts against his former team."
"('Ford,T.J.', 'fg3', '0')",PLAYER_LAST at point guard with Darren Collison struggling through a 2 for 10 shooting night.
"('Jackson,Stephen', 'fg3', '0')",Augustin and PLAYER_FIRST PLAYER_LAST missed tying 3 point attempts for Charlotte.
"('Hansbrough,Tyler', 'pts', '12')","I wouldn't have it any other place,"" said Hansbrough, who had STAT points and four rebounds in 20 minutes."
"('Hansbrough,Tyler', 'trb', '4')","I wouldn't have it any other place,"" said Hansbrough, who had STAT rebounds in 20 minutes."
"('Granger,Danny', 'fg3', '6')", PLAYER_LAST hit STAT of 11 3 pointers before fouling out in the final minute.
"('Granger,Danny', 'fg3', '6')","PLAYER_LAST fouled out on the next possession, but the Bobcats committed STAT turnovers to Indiana's none in the fourth quarter."
"('Collison,Darren', 'fg', '2')",Ford at point guard with PLAYER_FIRST PLAYER_LAST struggling through a STAT for 10 shooting night.
"('Pierce,Paul', 'pts', '25')","""He pretty much got everyone involved,"" said Pierce, who scored STAT points with 14 rebounds."
"('Pierce,Paul', 'trb', '14')","""He pretty much got everyone involved,"" said Pierce, who scored _STAT_ with STAT rebounds."
"('Garnett,Kevin', 'fg', '12')", Rondo assisted on eight of Garnett's STAT baskets and six of the seven by Glen Davis.
"('Fields,Landry', 'pts', '11')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds in New York's first loss after winning its opener on Wednesday.
"('Fields,Landry', 'trb', '10')",PLAYER_FIRST PLAYER_LAST had STAT rebounds in New York's first loss after winning its opener on Wednesday.
"('NYK', 'fg', '37')",The Knicks didn't get within seven until the final 37 seconds.
"('Garnett,Kevin', 'pts', '24')","He'll hit you right in the head with the ball,"" said PLAYER_FIRST Garnett, who scored STAT points with 10 rebounds."
"('Garnett,Kevin', 'trb', '10')","He'll hit you right in the head with the ball,"" said PLAYER_FIRST Garnett, who scored _STAT_ with STAT rebounds."
"('Davis,Glen', 'pts', '16')", PLAYER_LAST had STAT points and six rebounds in 24 minutes off the bench before fouling out with 2:33 left in the game.
"('Davis,Glen', 'trb', '6')", PLAYER_LAST had STAT rebounds in 24 minutes off the bench before fouling out with 2:33 left in the game.
"('Allen,Ray', 'fg', '4')","He had STAT assists to Paul Pierce, three to PLAYER_FIRST Allen, two to Shaquille O'Neal and one to Marquis Daniels."
"('Allen,Ray', 'ast', '2')","He had four assists to Paul Pierce, three to PLAYER_FIRST Allen, STAT to Shaquille O'Neal and one to Marquis Daniels."
"('Allen,Ray', 'fg3', '1')","He had four assists to Paul Pierce, three to PLAYER_FIRST Allen, two to Shaquille O'Neal and STAT to Marquis Daniels."
"('Chandler,Wilson', 'fg3', '1')","PLAYER_LAST had another 3 point attempt that would have cut it to STAT point, but he missed with about 13 seconds left."
"('Daniels,Marquis', 'pts', '4')","He had STAT assists to Paul Pierce, three to Ray Allen, two to Shaquille O'Neal and one to PLAYER_FIRST Daniels."
"('Daniels,Marquis', 'fg', '2')","He had four assists to Paul Pierce, three to Ray Allen, STAT to Shaquille O'Neal and one to PLAYER_FIRST Daniels."
"('Davis,Glen', 'fg', '7')", Rondo assisted on eight of Garnett's 12 baskets and six of the STAT by PLAYER_FIRST Davis.
"('Pierce,Paul', 'fg3', '4')","He had STAT assists to PLAYER_FIRST Pierce, three to Ray Allen, two to Shaquille O'Neal and one to Marquis Daniels."
"('Chandler,Wilson', 'pts', '19')"," Amare Stoudemire scored 27 for the Knicks, reserve PLAYER_FIRST PLAYER_LAST had STAT and Raymond Felton scored 17."
"('Douglas,Toney', 'fg3', '3')",Boston led 76 69 late in the third quarter when PLAYER_FIRST PLAYER_LAST hit a STAT pointer to pull the Knicks within four.
"('Williams,Shelden', 'fg', '4')","Denver also was done in by 20 turnovers, including STAT each by Billups and PLAYER_FIRST Williams, and three each by Anthony and Smith."
"('Williams,Shelden', 'tov', '4')","Denver also was done in by 20 turnovers, including STAT each by Billups and PLAYER_FIRST Williams, and three each by Anthony and Smith."
"('Ariza,Trevor', 'pts', '11')",PLAYER_LAST finished with STAT points and Marcus Thornton 10 for New Orleans.
"('Anthony,Carmelo', 'fg3', '1')","""That's my guy, so I know he wants to prove that he is STAT of the top point guards in the NBA,"" PLAYER_LAST said."
"('Smith,J.R.', 'pts', '12')",PLAYER_LAST added STAT and Al Harrington 11.
"('Paul,Chris', 'fg3', '0')","Afterward, Anthony said the game showed why Paul, his friend, is the best point guard in the league."
"('Billups,Chauncey', 'pts', '20')"," PLAYER_FIRST PLAYER_LAST had STAT points for Denver, J.R."
"('Billups,Chauncey', 'pts', '20')","Denver also was done in by STAT turnovers, including four each by PLAYER_LAST and Shelden Williams, and three each by Anthony and Smith."
"('Billups,Chauncey', 'tov', '4')","Denver also was done in by 20 turnovers, including STAT each by PLAYER_LAST and Shelden Williams, and three each by Anthony and Smith."
"('Williams,Shelden', 'trb', '13')",PLAYER_LAST had STAT rebounds for Denver and Arron Afflalo had 10 points.
"('Afflalo,Arron', 'pts', '10')",Williams had _STAT_ rebounds for Denver and PLAYER_FIRST PLAYER_LAST had STAT points.
"('Thornton,Marcus', 'pts', '10')",Ariza finished with _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for New Orleans.
"('Smith,J.R.', 'fg', '3')","Denver also was done in by 20 turnovers, including four each by Billups and Shelden Williams, and STAT each by Anthony and Smith."
"('Smith,J.R.', 'tov', '3')","Denver also was done in by 20 turnovers, including four each by Billups and Shelden Williams, and STAT each by Anthony and Smith."
"('Anthony,Carmelo', 'tov', '3')","Denver also was done in by 20 turnovers, including four each by Billups and Shelden Williams, and STAT each by PLAYER_LAST and Smith."
"('Durant,Kevin', 'pts', '30')","""I was kicking myself,"" said Durant, who had STAT points for the second straight game after leading the league in scoring last season."
"('OKC', 'pts', '105')"," seconds left, lifting Oklahoma City to a 105 104 win over the Detroit Pistons."
"('OKC', 'fg3', '2')",The Thunder had five players with at least two steals...
"('Westbrook,Russell', 'pts', '17')","Green scored 21, and PLAYER_FIRST PLAYER_LAST had STAT points and 11 assists."
"('Westbrook,Russell', 'ast', '11')","Green scored 21, and PLAYER_FIRST PLAYER_LAST had STAT assists."
"('Hamilton,Richard', 'pts', '14')",Detroit's PLAYER_FIRST PLAYER_LAST had STAT points.
"('Gordon,Ben', 'pts', '32')", PLAYER_LAST had STAT points and Rodney Stuckey scored 24 for the Pistons.
"('Krstic,Nenad', 'pts', '14')","Reserve Ibaka finished with _STAT_ points and 10 rebounds, and PLAYER_FIRST PLAYER_LAST had STAT points."
"('Stuckey,Rodney', 'pts', '24')", Gordon had _STAT_ points and PLAYER_FIRST PLAYER_LAST scored STAT for the Pistons.
"('Ibaka,Serge', 'pts', '16')","Reserve PLAYER_LAST finished with STAT points and 10 rebounds, and Nenad Krstic had 14 points."
"('Ibaka,Serge', 'trb', '10')","Reserve PLAYER_LAST finished with STAT rebounds, and Nenad Krstic had 14 points."
"('DET', 'pts', '104')"," seconds left, lifting Oklahoma City to a 105 104 win over the Detroit Pistons."
"('Anderson,Ryan', 'pts', '12')","Reserve PLAYER_FIRST PLAYER_LAST scored STAT for the Magic, who got 10 from Jameer Nelson."
"('Lewis,Rashard', 'fg', '0')","""Overall, I thought it was just a terrible offensive execution,"" said Magic forward PLAYER_FIRST Lewis, who was STAT for 9 from the floor."
"('Lewis,Rashard', 'fg3', '0')","""Overall, I thought it was just a terrible offensive execution,"" said Magic forward PLAYER_FIRST Lewis, who was STAT for 9 from the floor."
"('Nelson,Jameer', 'pts', '10')","Reserve Ryan Anderson scored 12 for the Magic, who got STAT from PLAYER_FIRST Nelson."
"('Howard,Dwight', 'pts', '19')","PLAYER_LAST scored all STAT of his points in the first half for Orlando, then fouled out midway through the fourth quarter."
"('MIL', 'trb', '39')",Michael Beasley had _STAT_ rebounds and the Timberwolves outrebounded Milwaukee 62 39 in a 96 85 victory on Friday night.
"('MIL', 'pts', '85')",Michael Beasley had _STAT_ points and _STAT_ rebounds and the Timberwolves outrebounded Milwaukee 62 39 in a 96 85 victory on Friday night.
"('Bogut,Andrew', 'fg', '4')",Jennings finished STAT for 15 with seven assists and PLAYER_FIRST PLAYER_LAST had eight 10 rebounds.
"('Bogut,Andrew', 'pts', '8')",Jennings finished 4 for 15 with seven assists and PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds.
"('Bogut,Andrew', 'trb', '10')",Jennings finished 4 for 15 with seven assists and PLAYER_FIRST PLAYER_LAST had eight STAT rebounds.
"('Brewer,Corey', 'fg', '3')"," PLAYER_FIRST Maggette scored _STAT_ for the Bucks, who shot just 36 percent, including STAT for 20 from STAT point range."
"('Brewer,Corey', 'fg', '3')"," PLAYER_FIRST Maggette scored _STAT_ for the Bucks, who shot just 36 percent, including STAT for 20 from STAT point range."
"('Brewer,Corey', 'fg3', '0')"," PLAYER_FIRST Maggette scored _STAT_ for the Bucks, who shot just 36 percent, including 3 for 20 from 3 point range."
"('MIN', 'fg3', '6')",Ridnour scored six of the first nine for Minnesota.
"('Beasley,Michael', 'pts', '21')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds and the Timberwolves outrebounded Milwaukee 62 39 in a 96 85 victory on Friday night.
"('Beasley,Michael', 'trb', '10')",PLAYER_FIRST PLAYER_LAST had STAT rebounds and the Timberwolves outrebounded Milwaukee 62 39 in a 96 85 victory on Friday night.
"('Jennings,Brandon', 'fg', '4')",PLAYER_LAST finished STAT for 15 with seven assists and Andrew Bogut had eight 10 rebounds.
"('Jennings,Brandon', 'ast', '7')",PLAYER_LAST finished 4 for 15 with STAT assists and Andrew Bogut had eight 10 rebounds.
"('Maggette,Corey', 'pts', '23')"," PLAYER_FIRST PLAYER_LAST scored STAT points for the Bucks, who shot just 36 percent, including 3 for 20 from 3 point range."
"('MIN', 'trb', '62')",Michael Beasley had _STAT_ rebounds and the Timberwolves outrebounded Milwaukee 62 39 in a 96 85 victory on Friday night.
"('MIN', 'pts', '96')",Michael Beasley had _STAT_ points and _STAT_ rebounds and the Timberwolves outrebounded Milwaukee 62 39 in a 96 85 victory on Friday night.
"('MIL', 'fg3', '3')"," Corey Maggette scored _STAT_ for the Bucks, who shot just 36 percent, including 3 for 20 from 3 point range."
"('MIL', 'fg3', '3')"," Corey Maggette scored _STAT_ for the Bucks, who shot just 36 percent, including 3 for 20 from 3 point range."
"('Milicic,Darko', 'fg', '0')","Wolves C PLAYER_FIRST PLAYER_LAST was STAT for 6 from the field, but tied a career high with five blocked shots and had nine rebounds."
"('Milicic,Darko', 'fg3', '0')","Wolves C PLAYER_FIRST PLAYER_LAST was STAT for 6 from the field, but tied a career high with five blocked shots and had nine rebounds."
"('Milicic,Darko', 'trb', '9')","Wolves C PLAYER_FIRST PLAYER_LAST was 0 for 6 from the field, but tied a career high with five blocked shots and had STAT rebounds."
"('Johnson,Wesley', 'pts', '12')"," Game notes
 Wolves rookie Wes PLAYER_LAST had STAT points."
"('Gasol,Marc', 'pts', '10')"," PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds for Memphis, which split its first two games of the season."
"('Gasol,Marc', 'trb', '15')"," PLAYER_FIRST PLAYER_LAST added STAT rebounds for Memphis, which split its first two games of the season."
"('Gasol,Marc', 'fg', '2')"," PLAYER_FIRST PLAYER_LAST added _STAT_ rebounds for Memphis, which split its first STAT games of the season."
"('Conley,Mike', 'ft', '2')","Nowitzki's 18 footer gave Dallas a 90 89 lead, but PLAYER_LAST hit one of STAT free throws with 47 seconds remaining to tie it."
"('Butler,Caron', 'pts', '18')","Dirk Nowitzki had _STAT_ points and PLAYER_FIRST PLAYER_LAST finished with STAT for the Mavericks, also 1 1 after two games."
"('Nowitzki,Dirk', 'fg3', '1')","Nowitzki's 18 footer gave Dallas a 90 89 lead, but Conley hit STAT of two free throws with 47 seconds remaining to tie it."
"('MEM', 'orb', '14')","But Carlisle could not have been pleased with Memphis' seven offensive rebounds, 11 in the first half and 14 for the game."
"('Gay,Rudy', 'pts', '21')","PLAYER_FIRST PLAYER_LAST scored STAT points, O.J."
"('Arthur,Darrell', 'pts', '14')",Dallas native PLAYER_FIRST PLAYER_LAST contributed STAT points.
