event,sentence
"('Brown,Shannon', 'pts', '14')","PLAYER_FIRST PLAYER_LAST scored STAT for Phoenix, 10 in the fourth quarter."
"('DET', 'pts', '89')",A shot clock violation gave the ball back to Detroit and Greg Monroe's layup cut the lead to 89 86 with 21.3 seconds to go.
"('Knight,Brandon', 'fg3', '2')","Jason Maxiell added 15 all but STAT in the first quarter, and PLAYER_FIRST PLAYER_LAST had 10 assists."
"('Knight,Brandon', 'pts', '13')","Jason Maxiell added 15 points, all but two in the first quarter, and PLAYER_FIRST PLAYER_LAST had STAT points and 10 assists."
"('Knight,Brandon', 'ast', '10')","Jason Maxiell added 15 all but two in the first quarter, and PLAYER_FIRST PLAYER_LAST had STAT assists."
"('PHO', 'fg3', '2')","The Suns, who played their first two games at home, are on the road for their next three, starting Sunday at Orlando."
"('Knight,Brandon', 'ft', '1')",PLAYER_LAST hit a 3 pointer and Maxiell made STAT of two free throws to cut it to 89 84 with 51.5 seconds remaining.
"('Knight,Brandon', 'fg3', '2')",PLAYER_LAST hit a 3 pointer and Maxiell made one of STAT free throws to cut it to 89 84 with 51.5 seconds remaining.
"('Prince,Tayshaun', 'pts', '18')", PLAYER_FIRST Prince's STAT points led six Pistons in double figures.
"('Johnson,Wesley', 'pts', '3')"," Wes Johnson, who didn't play in the season opener, made a STAT pointer with his first shot for Phoenix."
"('Maxiell,Jason', 'ft', '2')",Knight hit a 3 pointer and PLAYER_LAST made one of STAT free throws to cut it to 89 84 with 51.5 seconds remaining.
"('Beasley,Michael', 'ft', '2')","PLAYER_LAST drew his third foul with 2:02 left, but Monroe missed the STAT free throws."
"('PHO', 'ast', '15')",Michael Beasley scored _STAT_ for the Suns and Goran Dragic added 10 assists.
"('Beasley,Michael', 'pts', '16')",PLAYER_FIRST PLAYER_LAST scored STAT points for the Suns and Goran Dragic added _STAT_ points and 10 assists.
"('PHO', 'fg3', '2')",Scola made two 15 footers to start the Suns' run.
"('Crawford,Jamal', 'fg', '5')","The Lakers trimmed it to 91 83 with STAT minutes to play, but PLAYER_LAST and Matt Barnes kept the Clippers ahead with big buckets."
"('Jordan,DeAndre', 'pts', '4')",PLAYER_LAST scored just STAT points.
"('Griffin,Blake', 'pts', '15')","PLAYER_FIRST PLAYER_LAST scored STAT points before fouling out and Caron Butler had 14 for the Clippers, who pulled away steadily in the second half."
"('Butler,Caron', 'pts', '14')","Blake Griffin scored _STAT_ points before fouling out and PLAYER_FIRST PLAYER_LAST had STAT for the Clippers, who pulled away steadily in the second half."
"('LAL', 'tov', '20')","But the Lakers' defense was largely ineffective against Paul, and the Clippers forced 20 Lakers turnovers."
"('Bogut,Andrew', 'pts', '4')","New center PLAYER_FIRST Bogut, easing back into game shape after left ankle surgery, had STAT points and three rebounds in 18 minutes."
"('Bogut,Andrew', 'trb', '3')","New center PLAYER_FIRST Bogut, easing back into game shape after left ankle surgery, had STAT rebounds in 18 minutes."
"('Rondo,Rajon', 'fg3', '2')",Rondo's 19 foot jumper put Boston ahead 17 STAT with a little less than 4½ minutes left in the first quarter.
"('Sullinger,Jared', 'pts', '4')",PLAYER_LAST ended up with STAT points and STAT fouls.
"('Sullinger,Jared', 'pts', '4')",PLAYER_LAST ended up with STAT points and STAT fouls.
"('Seraphin,Kevin', 'fg3', '0')",But PLAYER_LAST also threw the ball away with Washington down one point and 28 seconds left.
"('BOS', 'pts', '89')", Wizards guard Jordan Crawford offered another explanation for the way things went in Boston's 89 86 victory over Washington on Saturday night.
"('WAS', 'pts', '86')", Wizards guard Jordan Crawford offered another explanation for the way things went in Boston's 89 86 victory over Washington on Saturday night.
"('Terry,Jason', 'fg', '2')","From there, neither team managed to score until PLAYER_FIRST Terry's STAT free throws with 1.2 seconds left padded Boston's lead."
"('IND', 'fg3', '4')","Indiana had four chances to take the late lead in those final seconds, missing all four shots."
"('IND', 'fg3', '4')","Indiana had four chances to take the late lead in those final seconds, missing all four shots."
"('Hill,George', 'pts', '18')","PLAYER_LAST finished with STAT points, eight rebounds and five assists."
"('Hill,George', 'trb', '8')",PLAYER_LAST finished with 18 STAT rebounds and five assists.
"('Hill,George', 'ast', '5')",PLAYER_LAST finished with 18 eight rebounds and STAT assists.
"('West,David', 'pts', '18')",PLAYER_LAST had STAT points and STAT rebounds.
"('West,David', 'trb', '18')",PLAYER_LAST had STAT STAT rebounds.
"('West,David', 'pts', '18')",PLAYER_LAST had STAT points and STAT rebounds.
"('West,David', 'trb', '18')",PLAYER_LAST had STAT STAT rebounds.
"('Evans,Reggie', 'trb', '13')",PLAYER_FIRST PLAYER_LAST had STAT rebounds in just 16 minutes off the Nets' bench.
"('Lowry,Kyle', 'pts', '28')","PLAYER_FIRST PLAYER_LAST had STAT points, eight rebounds and eight assists for the Raptors, who fell to 0 2."
"('Lowry,Kyle', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had 28 STAT rebounds and STAT assists for the Raptors, who fell to 0 2."
"('Lowry,Kyle', 'ast', '8')","PLAYER_FIRST PLAYER_LAST had 28 STAT rebounds and STAT assists for the Raptors, who fell to 0 2."
"('Lowry,Kyle', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had 28 STAT rebounds and STAT assists for the Raptors, who fell to 0 2."
"('Lowry,Kyle', 'ast', '8')","PLAYER_FIRST PLAYER_LAST had 28 STAT rebounds and STAT assists for the Raptors, who fell to 0 2."
"('Lowry,Kyle', 'orb', '0')","PLAYER_FIRST PLAYER_LAST had 28 eight rebounds and eight assists for the Raptors, who fell to STAT 2."
"('BRK', 'tov', '17')","The Nets outscored the Raptors 33 17 in the second, forcing eight turnovers, and led 60 52 at halftime."
"('Wade,Dwyane', 'pts', '14')",PLAYER_FIRST PLAYER_LAST added STAT points for Miami (2 1).
"('Faried,Kenneth', 'pts', '22')","PLAYER_FIRST PLAYER_LAST and Andre Iguodala each scored STAT for Denver, which fell to 0 3."
"('Faried,Kenneth', 'fg3', '0')","PLAYER_FIRST PLAYER_LAST and Andre Iguodala each scored 22 for Denver, which fell to STAT 3."
"('Miller,Andre', 'fg3', '0')","Kenneth Faried and PLAYER_FIRST Iguodala each scored 22 for Denver, which fell to STAT 3."
"('Iguodala,Andre', 'pts', '22')","Kenneth Faried and PLAYER_FIRST PLAYER_LAST each scored STAT for Denver, which fell to 0 3."
"('Gallinari,Danilo', 'fg', '3')","PLAYER_LAST finished STAT for 17 from the floor, 1 for 9 from STAT point range."
"('Gallinari,Danilo', 'fg3', '1')","PLAYER_LAST finished 3 for 17 from the floor, STAT for 9 from 3 point range."
"('Gallinari,Danilo', 'fg', '3')","PLAYER_LAST finished STAT for 17 from the floor, 1 for 9 from STAT point range."
"('Bosh,Chris', 'pts', '40')"," The STAT points were a Heat high for Bosh, and they needed every one of them."
"('Bosh,Chris', 'fg3', '1')"," The _STAT_ were a Heat high for Bosh, and they needed every STAT of them."
"('Mason,Roger', 'fg', '2')","PLAYER_FIRST PLAYER_LAST added STAT more to make it 85 77, and the Hornets prevailed because they didn't back down without their prized rookie."
"('Mason,Roger', 'fg3', '2')","PLAYER_FIRST PLAYER_LAST added STAT more to make it 85 77, and the Hornets prevailed because they didn't back down without their prized rookie."
"('Lopez,Robin', 'pts', '16')", PLAYER_LAST and Jason Smith scored STAT apiece.
"('Smith,Jason', 'pts', '16')", Lopez and PLAYER_FIRST PLAYER_LAST scored STAT apiece.
"('Deng,Luol', 'pts', '19')",PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds for Chicago.
"('Deng,Luol', 'trb', '8')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for Chicago.
"('CHI', 'pts', '82')",Greivis Vasquez scored _STAT_ points and the balanced Hornets beat the Chicago Bulls 89 82 on Saturday night even though they were missing the No.
"('Vasquez,Greivis', 'pts', '18')",PLAYER_FIRST PLAYER_LAST scored STAT points and the balanced Hornets beat the Chicago Bulls 89 82 on Saturday night even though they were missing the No.
"('Morris,Marcus', 'pts', '13')","Game notes
Omer Asik, who had a career high _STAT_ rebounds on Friday, had _STAT_ rebounds for Houston and PLAYER_LAST finished with STAT points."
"('Harden,James', 'fg', '8')","Lillard scored 20 including STAT in overtime, and the Trail Blazers slowed down PLAYER_FIRST PLAYER_LAST in a 95 85 win over Houston."
"('Asik,Omer', 'trb', '15')","Game notes
PLAYER_FIRST Asik, who had a career high _STAT_ rebounds on Friday, had STAT rebounds for Houston and Morris finished with 13 points."
"('Hickson,J.J.', 'pts', '9')",PLAYER_LAST added STAT points and _STAT_ rebounds for Portland.
"('Hickson,J.J.', 'trb', '12')",PLAYER_LAST added nine STAT rebounds for Portland.
"('Harden,James', 'pts', '24')","PLAYER_LAST led the Rockets with STAT points in his home debut, but he wasn't as dominant as he was in the first two games."
"('Parsons,Chandler', 'trb', '12')", PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Rockets.
"('HOU', 'pts', '85')","Lillard scored 20 points, including eight in overtime, and the Trail Blazers slowed down James Harden in a 95 85 win over Houston."
"('Lin,Jeremy', 'pts', '13')","PLAYER_FIRST PLAYER_LAST had STAT points and seven assists in his home debut for the Rockets, who lost for the first time this season."
"('Lin,Jeremy', 'ast', '7')","PLAYER_FIRST PLAYER_LAST had STAT assists in his home debut for the Rockets, who lost for the first time this season."
"('POR', 'pts', '95')","Lillard scored 20 points, including eight in overtime, and the Trail Blazers slowed down James Harden in a 95 85 win over Houston."
"('Batum,Nicolas', 'pts', '17')","PLAYER_LAST had STAT points, Wesley Matthews scored 16 and J.J."
"('Matthews,Wesley', 'pts', '16')","Batum had 17 points, PLAYER_FIRST PLAYER_LAST scored STAT and J.J."
"('Aldridge,LaMarcus', 'pts', '27')"," PLAYER_LAST finished with STAT points, 11 rebounds, six assists and two blocks for the Trail Blazers."
"('Aldridge,LaMarcus', 'trb', '11')"," PLAYER_LAST finished with 27 STAT rebounds, six assists and two blocks for the Trail Blazers."
"('Aldridge,LaMarcus', 'ast', '6')"," PLAYER_LAST finished with 27 11 rebounds, STAT assists and two blocks for the Trail Blazers."
"('Aldridge,LaMarcus', 'blk', '2')"," PLAYER_LAST finished with 27 11 rebounds, six assists and STAT blocks for the Trail Blazers."
"('Lillard,Damian', 'fg3', '3')",PLAYER_LAST and Nicolas Batum each made a STAT to help Portland open an 87 81 lead in the extra session.
"('Lillard,Damian', 'pts', '20')","PLAYER_LAST scored STAT points, including eight in overtime, and the Trail Blazers slowed down James Harden in a 95 85 win over Houston."
"('Lillard,Damian', 'fg', '8')","PLAYER_LAST scored 20 including STAT in overtime, and the Trail Blazers slowed down James Harden in a 95 85 win over Houston."
"('HOU', 'fg3', '5')", Portland led by five early in the fourth quarter before Marcus Morris hit consecutive 3 pointers to give Houston a 69 68 lead.
"('Jennings,Brandon', 'pts', '13')",PLAYER_LAST scored STAT points and had STAT assists.
"('Jennings,Brandon', 'ast', '13')",PLAYER_LAST scored STAT had STAT assists.
"('Jennings,Brandon', 'pts', '13')",PLAYER_LAST scored STAT points and had STAT assists.
"('Jennings,Brandon', 'ast', '13')",PLAYER_LAST scored STAT had STAT assists.
"('Dunleavy,Mike', 'pts', '29')","PLAYER_FIRST PLAYER_LAST had STAT points, _STAT_ rebounds and six assists for
Milwaukee, which trailed much of the game."
"('Dunleavy,Mike', 'trb', '12')","PLAYER_FIRST PLAYER_LAST had 29 STAT rebounds and six assists for
Milwaukee, which trailed much of the game."
"('Dunleavy,Mike', 'fg3', '6')","PLAYER_FIRST PLAYER_LAST had 29 _STAT_ rebounds and STAT assists for
Milwaukee, which trailed much of the game."
"('Dunleavy,Mike', 'ast', '6')","PLAYER_FIRST PLAYER_LAST had 29 _STAT_ rebounds and STAT assists for
Milwaukee, which trailed much of the game."
"('Irving,Kyrie', 'pts', '27')","PLAYER_FIRST PLAYER_LAST scored STAT points for Cleveland, tying the game with
seven tenths of a second remaining on a driving layin over Ersan
Ilyasova and Ekpe Udoh."
"('CLE', 'fg3', '6')"," The Bucks (2 0) used a late 12 2 run to take overtake Cleveland
(1 2), which was opening a six game road trip."
"('MIL', 'pts', '105')","Jennings hit a 3 pointer at the buzzer to give the Bucks a
105 102 victory over the Cleveland Cavaliers on Saturday night."
"('Sanders,Larry', 'pts', '17')","PLAYER_FIRST PLAYER_LAST had
a career high STAT points before fouling out late in the game."
"('CLE', 'pts', '102')","Jennings hit a 3 pointer at the buzzer to give the Bucks a
105 102 victory over the Cleveland Cavaliers on Saturday night."
"('Jennings,Brandon', 'fg3', '1')"," The referees used video replay to confirm the shot left
Jennings' hand with STAT tenth of a second left on the clock."
"('Marion,Shawn', 'blk', '2')",PLAYER_LAST had STAT blocks on Haywood in the first quarter.
"('Sessions,Ramon', 'pts', '22')", PLAYER_FIRST PLAYER_LAST led Charlotte with STAT points.
"('Marion,Shawn', 'fg', '3')","PLAYER_FIRST PLAYER_LAST followed with a STAT point play, and Darren Collison hit a running 34 footer at the buzzer for a 61 53 lead."
"('Marion,Shawn', 'fg3', '0')","PLAYER_FIRST PLAYER_LAST followed with a three point play, and Darren Collison hit a running 34 footer at the buzzer for a 61 53 lead."
"('Carter,Vince', 'pts', '18')","PLAYER_LAST had STAT points, and the 14 year veteran was 4 of 8 from 3 point range."
"('Carter,Vince', 'fg3', '4')",PLAYER_LAST had 18 and the 14 year veteran was STAT of 8 from 3 point range.
"('Sessions,Ramon', 'fg', '8')","PLAYER_LAST had STAT during the spurt, including the go ahead bucket."
"('Haywood,Brendan', 'pts', '14')",Former Mavericks center PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds.
"('Haywood,Brendan', 'trb', '11')",Former Mavericks center PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Collison,Darren', 'fg', '8')","PLAYER_LAST started the second half with another 3 pointer, and Mayo finished the 24 STAT run with a 3 that made it 76 61."
"('Collison,Darren', 'pts', '18')", PLAYER_LAST also had STAT points.
"('DAL', 'fg3', '16')",The Mavs had 16 3 pointers as Rick Carlisle became the third coach to win 200 games with Dallas.
"('SAS', 'pts', '110')",Parker had _STAT_ points and _STAT_ assists to help the Spurs fend off a late rally and beat the Jazz 110 100 on Saturday night.
"('UTA', 'pts', '100')",Parker had _STAT_ points and _STAT_ assists to help the Spurs fend off a late rally and beat the Jazz 110 100 on Saturday night.
"('UTA', 'fg3', '5')",The Spurs squandered a 19 point lead in the third quarter when the Jazz went on a 24 5 run to tie the game.
"('Millsap,Paul', 'pts', '17')"," PLAYER_LAST added STAT points, Jefferson 16 and Gordon Hayward 15."
"('Parker,Tony', 'fg3', '1')","After having only STAT turnover in his first two games, PLAYER_LAST had three in the first quarter alSTAT."
"('SAS', 'fg3', '7')","The Spurs said they expected the Jazz to eventually cut into their lead, but the 7 minute outburst took even them by surprise."
"('UTA', 'fg3', '5')",Parker had six three assists in the final 5 minutes as San Antonio (3 0) continued its home dominance over Utah (1 2).
"('UTA', 'fg3', '5')",Derrick Favors' dunk snapped Utah's dry spell with 5 minutes left in the first quarter.
"('Duncan,Tim', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST added STAT points and 11 rebounds, Danny Green had _STAT_ points and Kawhi Leonard 13."
"('Duncan,Tim', 'trb', '11')"," PLAYER_FIRST PLAYER_LAST added STAT rebounds, Danny Green had Kawhi Leonard 13."
"('Green,Danny', 'pts', '21')"," Tim Duncan added _STAT_ points and 11 rebounds, PLAYER_FIRST PLAYER_LAST had STAT points and Kawhi Leonard 13."
"('Jefferson,Al', 'pts', '16')"," Millsap added 17 points, PLAYER_LAST STAT and Gordon Hayward 15."
"('UTA', 'fg3', '5')",They made 5 of 7 3 pointers in the first half and held the Jazz to 32 percent shooting.
"('SAS', 'fg3', '7')"," The Spurs had seven turnovers in the first quarter, but offset that by holding Utah to 32 percent shooting."
"('Ginobili,Manu', 'fg3', '0')","PLAYER_LAST scored his first in typical style, driving from behind the three point line for a scooping left handed layup."
"('Parker,Tony', 'pts', '24')",PLAYER_LAST had STAT points and _STAT_ assists to help the Spurs fend off a late rally and beat the Jazz 110 100 on Saturday night.
