event,sentence
"('Millsap,Paul', 'pts', '11')","Kyle Korver had _STAT_ points and PLAYER_LAST added STAT points and STAT rebounds for Atlanta, which jumped to a 30 20 lead after 12 minutes."
"('Millsap,Paul', 'trb', '11')","Kyle Korver had PLAYER_LAST added STAT STAT rebounds for Atlanta, which jumped to a 30 20 lead after 12 minutes."
"('Millsap,Paul', 'pts', '11')","Kyle Korver had _STAT_ points and PLAYER_LAST added STAT points and STAT rebounds for Atlanta, which jumped to a 30 20 lead after 12 minutes."
"('Millsap,Paul', 'trb', '11')","Kyle Korver had PLAYER_LAST added STAT STAT rebounds for Atlanta, which jumped to a 30 20 lead after 12 minutes."
"('DAL', 'fg3', '6')",Jordan had six _STAT_ rebounds and four blocked shots in his first game against the Mavericks since his summer misadventures in Dallas.
"('Evans,Jeremy', 'pts', '2')","Former Utah forward PLAYER_FIRST PLAYER_LAST made his first start for the Mavs, scoring STAT late points in 24 minutes."
"('Rivers,Austin', 'pts', '14')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Clippers, who pulled away easily in the second half with a strong bench performance."
"('Jenkins,John', 'pts', '17')","TIP INS Mavericks: PLAYER_FIRST PLAYER_LAST scored STAT points in his first start for Dallas, which signed him from Atlanta in the offseason."
"('Jordan,DeAndre', 'pts', '6')","PLAYER_LAST had STAT points, _STAT_ rebounds and four blocked shots in his first game against the Mavericks since his summer misadventures in Dallas."
"('Jordan,DeAndre', 'trb', '15')",PLAYER_LAST had six STAT rebounds and four blocked shots in his first game against the Mavericks since his summer misadventures in Dallas.
"('Nowitzki,Dirk', 'pts', '16')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Mavericks, who played without injured starting guards Deron Williams and Wesley Matthews."
"('Williams,Mo', 'fg3', '0')",Wade surprised PLAYER_FIRST PLAYER_LAST by blocking his 3 point attempt from behind in the first quarter.
"('Wade,Dwyane', 'pts', '25')",PLAYER_FIRST PLAYER_LAST led Miami with STAT points while Chris Bosh scored 16.
"('Ennis,James', 'fg', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_FIRST and Love to carry the Cavaliers."
"('Ennis,James', 'fg3', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_FIRST and Love to carry the Cavaliers."
"('Ennis,James', 'pts', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_FIRST and Love to carry the Cavaliers."
"('Wade,Dwyane', 'fg3', '1')",PLAYER_LAST missed the STAT game Bosh played in between the teams.
"('Jones,James', 'fg', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_FIRST and Love to carry the Cavaliers."
"('Jones,James', 'fg3', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_FIRST and Love to carry the Cavaliers."
"('Jones,James', 'pts', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_FIRST and Love to carry the Cavaliers."
"('James,LeBron', 'fg3', '0')","With All Star point guard Kyrie Irving sidelined by a fractured left kneecap, it will be up to PLAYER_LAST and Love to carry the Cavaliers."
"('Bosh,Chris', 'pts', '16')","""Honestly, a lot of times we shot ourselves in the foot by not getting into our offense,"" said Bosh, who had STAT on Friday."
"('Vucevic,Nikola', 'fg', '10')","Nik PLAYER_LAST added 26, and Victor Oladipo had 21 _STAT_ rebounds and STAT assists."
"('Oladipo,Victor', 'pts', '21')","Nik Vucevic added 26, and PLAYER_FIRST PLAYER_LAST had STAT points, _STAT_ rebounds and 10 assists."
"('Oladipo,Victor', 'trb', '13')","Nik Vucevic added 26, and PLAYER_FIRST PLAYER_LAST had 21 STAT rebounds and 10 assists."
"('Oladipo,Victor', 'ast', '10')","Nik Vucevic added 26, and PLAYER_FIRST PLAYER_LAST had 21 _STAT_ rebounds and STAT assists."
"('Durant,Kevin', 'trb', '12')",PLAYER_LAST finished with STAT rebounds.
"('Westbrook,Russell', 'trb', '11')",PLAYER_LAST also added STAT rebounds and eight assists.
"('Westbrook,Russell', 'ast', '8')",PLAYER_LAST also added _STAT_ rebounds and STAT assists.
"('Durant,Kevin', 'fg3', '3')",Orlando had a chance to tie it with six seconds to play but twice had STAT point attempts blocked by Durant.
"('Westbrook,Russell', 'fg', '17')","Out of a timeout, PLAYER_LAST got free and dropped in a STAT footer with 7.8 left."
"('Harris,Tobias', 'pts', '30')",PLAYER_FIRST PLAYER_LAST led the Magic with STAT points.
"('Oladipo,Victor', 'fg3', '3')",PREMATURE CELEBRATION: Magic coach Scott Skiles was not pleased with how he said his team was celebrating after Oladipo's go ahead STAT pointer in regulation.
"('Grant,Jerami', 'pts', '12')", PLAYER_FIRST PLAYER_LAST and Nik Stauskas had STAT points for the Sixers.
"('Stauskas,Nik', 'pts', '12')", Jerami Grant and PLAYER_FIRST PLAYER_LAST had STAT points for the Sixers.
"('Hayward,Gordon', 'pts', '12')",PLAYER_FIRST PLAYER_LAST scored STAT points and Trey Burke had 10.
"('Hood,Rodney', 'fg3', '3')",PLAYER_LAST hit STAT STAT pointers.
"('Hood,Rodney', 'fg3', '3')",PLAYER_LAST hit STAT STAT pointers.
"('Hood,Rodney', 'fg3', '3')",Favors and PLAYER_LAST combined to make 10 of 27 shots through STAT quarters.
"('Gobert,Rudy', 'trb', '11')",PLAYER_FIRST PLAYER_LAST grabbed STAT rebounds and had six blocked shots.
"('Gobert,Rudy', 'orb', '6')",PLAYER_FIRST PLAYER_LAST grabbed _STAT_ rebounds and had STAT blocked shots.
"('Carroll,DeMarre', 'pts', '21')","Our offense wasn't clicking,"" said PLAYER_FIRST Carroll, who led Toronto's second half resurgence with 10 of his STAT points in the third quarter."
"('Johnson,Amir', 'pts', '11')",Kelly Olynyk and PLAYER_LAST scored STAT points apiece for Boston while Tyler Zeller added 10.
"('BOS', 'fg3', '7')"," Isaiah Thomas had seven assists for Boston, which never recovered after Toronto took off early in the third quarter."
"('Thomas,Isaiah', 'pts', '25')"," PLAYER_FIRST PLAYER_LAST had STAT points and seven assists for Boston, which never recovered after Toronto took off early in the third quarter."
"('Thomas,Isaiah', 'fg', '7')"," PLAYER_FIRST PLAYER_LAST had STAT assists for Boston, which never recovered after Toronto took off early in the third quarter."
"('Thomas,Isaiah', 'ast', '7')"," PLAYER_FIRST PLAYER_LAST had STAT assists for Boston, which never recovered after Toronto took off early in the third quarter."
"('Lowry,Kyle', 'pts', '14')", TIP INS Raptors: PLAYER_FIRST PLAYER_LAST finished with STAT points and nine assists.
"('Lowry,Kyle', 'ast', '9')", TIP INS Raptors: PLAYER_FIRST PLAYER_LAST finished with STAT assists.
"('Bradley,Avery', 'pts', '13')","""Terrence Ross got going,"" said PLAYER_FIRST Bradley, who had STAT points for Boston."
"('TOR', 'trb', '53')",Jonas Valanciunas pulled down _STAT_ rebounds and Toronto outrebounded Boston 53 38.
"('Olynyk,Kelly', 'pts', '11')",PLAYER_FIRST PLAYER_LAST and Johnson scored STAT points apiece for Boston while Tyler Zeller added 10.
"('Valanciunas,Jonas', 'trb', '10')",PLAYER_FIRST PLAYER_LAST pulled down STAT rebounds and Toronto outrebounded Boston 53 38.
"('Drummond,Andre', 'pts', '20')","Marcus Morris scored 26 points, and PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds for Detroit."
"('Drummond,Andre', 'trb', '20')",Marcus Morris scored 26 and PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds for Detroit.
"('Drummond,Andre', 'pts', '20')","Marcus Morris scored 26 points, and PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds for Detroit."
"('Drummond,Andre', 'trb', '20')",Marcus Morris scored 26 and PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds for Detroit.
"('Gasol,Pau', 'pts', '16')","Nikola Mirotic had 22 points, and PLAYER_FIRST PLAYER_LAST added STAT points and 12 rebounds."
"('Gasol,Pau', 'trb', '12')",Nikola Mirotic had 22 and PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('Drummond,Andre', 'orb', '9')",PLAYER_LAST had STAT offensive rebounds.
"('Rose,Derrick', 'pts', '8')","PLAYER_LAST finished with STAT points, and Jimmy Butler led the Bulls with 23."
"('DET', 'orb', '20')"," EXTRA CHANCES The Pistons finished with 20 offensive rebounds to Chicago's eight, and the Bulls turned the ball over 20 times."
"('DET', 'orb', '20')"," EXTRA CHANCES The Pistons finished with 20 offensive rebounds to Chicago's eight, and the Bulls turned the ball over 20 times."
"('Rose,Derrick', 'ast', '6')"," TIP INS Bulls: PLAYER_LAST had STAT assists, five turnovers and shot 4 of 13 from the field."
"('Rose,Derrick', 'tov', '5')"," TIP INS Bulls: PLAYER_LAST had six assists, STAT turnovers and shot 4 of 13 from the field."
"('Rose,Derrick', 'fg', '4')"," TIP INS Bulls: PLAYER_LAST had six assists, five turnovers and shot STAT of 13 from the field."
"('Jackson,Reggie', 'pts', '22')","PLAYER_FIRST PLAYER_LAST added STAT points, seven assists and seven rebounds for the Pistons."
"('Jackson,Reggie', 'trb', '7')",PLAYER_FIRST PLAYER_LAST added 22 STAT assists and STAT rebounds for the Pistons.
"('Jackson,Reggie', 'ast', '7')",PLAYER_FIRST PLAYER_LAST added 22 STAT assists and STAT rebounds for the Pistons.
"('Jackson,Reggie', 'trb', '7')",PLAYER_FIRST PLAYER_LAST added 22 STAT assists and STAT rebounds for the Pistons.
"('Jackson,Reggie', 'ast', '7')",PLAYER_FIRST PLAYER_LAST added 22 STAT assists and STAT rebounds for the Pistons.
"('Tolliver,Anthony', 'fg3', '3')","The Pistons scored the first seven of overtime, taking a 90 83 lead on PLAYER_FIRST Tolliver's STAT pointer."
"('Butler,Jimmy', 'trb', '11')",PLAYER_LAST had STAT rebounds.
"('Mirotic,Nikola', 'pts', '22')","PLAYER_FIRST PLAYER_LAST had STAT points, and Pau Gasol added _STAT_ points and 12 rebounds."
"('DET', 'orb', '20')",Marcus Morris scored 26 and Andre Drummond had _STAT_ rebounds for Detroit.
"('DET', 'orb', '20')",Marcus Morris scored 26 and Andre Drummond had _STAT_ rebounds for Detroit.
"('Morris,Marcus', 'pts', '26')","PLAYER_FIRST PLAYER_LAST scored STAT points, and Andre Drummond had _STAT_ points and _STAT_ rebounds for Detroit."
"('DET', 'fg3', '6')", Detroit won despite shooting 6 of 28 from 3 point range and 14 of 28 from the free throw line.
"('DET', 'ft', '14')", Detroit won despite shooting 6 of 28 from 3 point range and 14 of 28 from the free throw line.
"('Williams,Marvin', 'trb', '12')","Williams, who began his career with Atlanta, had STAT rebounds."
"('CHO', 'pts', '94')",Bazemore led Atlanta with _STAT_ points and the Hawks held off Charlotte's late comeback to beat the Hornets 97 94 on Friday night.
"('Bazemore,Kent', 'pts', '19')",PLAYER_LAST led Atlanta with STAT points and the Hawks held off Charlotte's late comeback to beat the Hornets 97 94 on Friday night.
"('ATL', 'pts', '97')","Trailing 97 94, the Hornets had one final opportunity following a Hawks turnover on Millsap's inbounds pass which skipped past Horford with 2.8 seconds remaining."
"('Schroder,Dennis', 'fg3', '0')"," Paul Millsap and Al Horford each had _STAT_ for Atlanta, while point guards Jeff Teague and PLAYER_FIRST PLAYER_LAST each had 14 points."
"('Schroder,Dennis', 'pts', '14')"," Paul Millsap and Al Horford each had _STAT_ points for Atlanta, while point guards Jeff Teague and PLAYER_FIRST PLAYER_LAST each had STAT points."
"('Lamb,Jeremy', 'pts', '11')","PLAYER_LAST scored eight quick points, including consecutive 3s, in the second period and finished with STAT points."
"('Millsap,Paul', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST and Al Horford each had STAT points for Atlanta, while point guards Jeff Teague and Dennis Schroder each had 14 points."
"('Bazemore,Kent', 'fg3', '4')",PLAYER_LAST matched his career high with STAT 3 pointers.
"('Jefferson,Al', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds.
"('Jefferson,Al', 'trb', '11')",PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Teague,Jeff', 'fg3', '0')"," Paul Millsap and Al Horford each had _STAT_ for Atlanta, while point guards PLAYER_FIRST PLAYER_LAST and Dennis Schroder each had 14 points."
"('Teague,Jeff', 'pts', '14')"," Paul Millsap and Al Horford each had _STAT_ points for Atlanta, while point guards PLAYER_FIRST PLAYER_LAST and Dennis Schroder each had STAT points."
"('ATL', 'pts', '97')",Bazemore led Atlanta with _STAT_ points and the Hawks held off Charlotte's late comeback to beat the Hornets 97 94 on Friday night.
"('Batum,Nicolas', 'pts', '14')", PLAYER_FIRST PLAYER_LAST led the Hornets with STAT points and 11 rebounds.
"('Batum,Nicolas', 'trb', '11')", PLAYER_FIRST PLAYER_LAST led the Hornets with STAT rebounds.
"('Horford,Al', 'pts', '18')"," Paul Millsap and PLAYER_FIRST PLAYER_LAST each had STAT points for Atlanta, while point guards Jeff Teague and Dennis Schroder each had 14 points."
"('Jefferson,Al', 'fg3', '0')"," Paul Millsap and PLAYER_FIRST Horford each had _STAT_ for Atlanta, while point guards Jeff Teague and Dennis Schroder each had 14 points."
"('Williams,Marvin', 'pts', '13')",PLAYER_FIRST PLAYER_LAST and Walker each had STAT points.
"('Sefolosha,Thabo', 'pts', '4')",F PLAYER_FIRST PLAYER_LAST had STAT points after missing Thursday night's game to rest his right ankle.
"('Walker,Kemba', 'pts', '13')",Marvin Williams and PLAYER_LAST each had STAT points.
"('Middleton,Khris', 'pts', '18')",Greg Monroe had _STAT_ points and PLAYER_LAST added STAT for Milwaukee (0 2).
"('Antetokounmpo,Giannis', 'pts', '27')", Milwaukee's PLAYER_FIRST PLAYER_LAST scored 23 of his STAT points in the first half after returning from a one game suspension to open the season.
"('Antetokounmpo,Giannis', 'fg3', '1')", Milwaukee's PLAYER_FIRST PLAYER_LAST scored 23 of his _STAT_ in the first half after returning from a STAT game suspension to open the season.
"('Monroe,Greg', 'pts', '22')",PLAYER_FIRST PLAYER_LAST had STAT points and Middleton added 18 for Milwaukee (0 2).
"('WAS', 'fg3', '12')","The Wizards were 5 of 12 on 3 pointers in the first three quarters, then went 7 of 9 in the fourth."
"('WAS', 'tov', '21')",Washington had _STAT_ turnovers that led to 20 Milwaukee has _STAT_ turnovers in just two games.
"('Wall,John', 'pts', '19')", PLAYER_LAST had STAT points and 10 assists.
"('Wall,John', 'ast', '10')", PLAYER_LAST had STAT assists.
"('Jack,Jarrett', 'pts', '12')","PLAYER_LAST scored STAT points, shooting 5 of STAT from the field, and had seven assists."
"('Jack,Jarrett', 'fg', '5')","PLAYER_LAST scored 12 shooting STAT of 12 from the field, and had seven assists."
"('Jack,Jarrett', 'pts', '12')","PLAYER_LAST scored STAT points, shooting 5 of STAT from the field, and had seven assists."
"('Jack,Jarrett', 'ast', '7')","PLAYER_LAST scored 12 shooting 5 of 12 from the field, and had STAT assists."
"('Butler,Rasual', 'pts', '3')","Spurs: Veteran F PLAYER_FIRST Butler, who was the final player to make the team's roster, had STAT points in 7 minutes."
"('Hollis-Jefferson,Rondae', 'pts', '10')",Reserve PLAYER_FIRST Hollis Jefferson had STAT points on 5 of 7 shooting.
"('Hollis-Jefferson,Rondae', 'fg', '5')",Reserve PLAYER_FIRST Hollis Jefferson had _STAT_ on STAT of 7 shooting.
"('Parker,Tony', 'pts', '10')",PLAYER_LAST finished with STAT points and four assists and Manu Ginobili had _STAT_ points and four assists.
"('Parker,Tony', 'ast', '4')",PLAYER_LAST finished with STAT assists and Manu Ginobili had STAT assists.
"('Parker,Tony', 'ast', '4')",PLAYER_LAST finished with STAT assists and Manu Ginobili had STAT assists.
"('Leonard,Kawhi', 'pts', '16')","Aldridge blocked an attempted hook by Lopez, which led to a STAT foot, step back jumper by PLAYER_LAST for a 63 58 lead."
"('BRK', 'fg', '31')"," The Nets took advantage of the Spurs' struggles on both ends, charging to a 41 31 lead fueled by their reserves."
"('Ginobili,Manu', 'ast', '4')",Parker finished with STAT assists and PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Ginobili,Manu', 'pts', '12')",Parker finished with _STAT_ points and four assists and PLAYER_FIRST PLAYER_LAST had STAT points and four assists.
"('Ginobili,Manu', 'ast', '4')",Parker finished with STAT assists and PLAYER_FIRST PLAYER_LAST had STAT assists.
"('BRK', 'pts', '75')",Brooklyn's bench shot 75 percent from the field in the first half.
"('Marjanovic,Boban', 'pts', '6')","The fans cheered when PLAYER_LAST touched the ball, erupting as he scored STAT points in 5 minutes."
