event,sentence
"('Humphries,Kris', 'trb', '6')","Deron Williams finished with _STAT_ on 3 of _STAT_ shooting with STAT turnovers, while PLAYER_LAST had STAT rebounds."
"('Brooks,MarShon', 'pts', '17')","Rookie Marshon PLAYER_LAST had STAT points to lead the cold shooting Nets, who looked tired and disorganized."
"('Williams,Shawne', 'trb', '3')","Deron PLAYER_LAST finished with _STAT_ on STAT of _STAT_ shooting with six turnovers, while Humphries had six rebounds."
"('Williams,Deron', 'fg3', '2')",The Hawks took command early as PLAYER_LAST hit STAT 3 pointers in a game opening 11 STAT spurt.
"('Williams,Deron', 'fg', '3')",The Hawks took command early as PLAYER_LAST hit two STAT pointers in a game opening 11 2 spurt.
"('Williams,Deron', 'fg3', '2')",The Hawks took command early as PLAYER_LAST hit STAT 3 pointers in a game opening 11 STAT spurt.
"('Williams,Marvin', 'fg3', '2')",The Hawks took command early as PLAYER_LAST hit STAT 3 pointers in a game opening 11 STAT spurt.
"('Williams,Marvin', 'fg', '3')",The Hawks took command early as PLAYER_LAST hit two STAT pointers in a game opening 11 2 spurt.
"('Williams,Marvin', 'fg3', '2')",The Hawks took command early as PLAYER_LAST hit STAT 3 pointers in a game opening 11 STAT spurt.
"('Williams,Deron', 'pts', '10')","PLAYER_FIRST PLAYER_LAST finished with STAT points on 3 of _STAT_ shooting with six turnovers, while Humphries had _STAT_ points and six rebounds."
"('Williams,Deron', 'fg', '3')","PLAYER_FIRST PLAYER_LAST finished with _STAT_ on STAT of _STAT_ shooting with six turnovers, while Humphries had six rebounds."
"('Williams,Deron', 'trb', '3')","PLAYER_FIRST PLAYER_LAST finished with _STAT_ on STAT of _STAT_ shooting with six turnovers, while Humphries had six rebounds."
"('Williams,Deron', 'tov', '6')","PLAYER_FIRST PLAYER_LAST finished with _STAT_ on 3 of _STAT_ shooting with STAT turnovers, while Humphries had STAT rebounds."
"('Williams,Deron', 'tov', '6')","PLAYER_FIRST PLAYER_LAST finished with _STAT_ on 3 of _STAT_ shooting with STAT turnovers, while Humphries had STAT rebounds."
"('Teague,Jeff', 'fg3', '3')",The Hawks increased their lead to _STAT_ at halftime on a 31 foot STAT pointer by PLAYER_LAST with less than a second to play.
"('Williams,Shawne', 'pts', '2')",The Hawks took command early as PLAYER_LAST hit STAT 3 pointers in a game opening 11 STAT spurt.
"('Williams,Shawne', 'pts', '2')",The Hawks took command early as PLAYER_LAST hit STAT 3 pointers in a game opening 11 STAT spurt.
"('MIA', 'fg3', '6')","Six straight by James made it 85 65 midway through the third, and Miami was well on its way to a blowout."
"('Cole,Norris', 'fg3', '0')","A half minute later, PLAYER_LAST struck again to restore the five point edge, and Miami had the win."
"('MIL', 'fg3', '2')",The Bucks were 2 for 16 from 3 point range.
"('Leuer,Jon', 'pts', '14')", PLAYER_LAST finished the game with STAT points on 5 for 7 shooting and had eight rebounds.
"('Leuer,Jon', 'fg', '5')", PLAYER_LAST finished the game with _STAT_ on STAT for 7 shooting and had eight rebounds.
"('Leuer,Jon', 'trb', '8')", PLAYER_LAST finished the game with _STAT_ on 5 for 7 shooting and had STAT rebounds.
"('Love,Kevin', 'fg3', '0')",But PLAYER_LAST missed a 3 point attempt.
"('MIN', 'tov', '25')","The Timberwolves were sloppy on offense at times, with 25 turnovers."
"('Rubio,Ricky', 'pts', '6')"," Timberwolves guard PLAYER_FIRST PLAYER_LAST had STAT points, four assists, three turnovers and three steals in 27 plus minutes."
"('Rubio,Ricky', 'ast', '4')"," Timberwolves guard PLAYER_FIRST PLAYER_LAST had six STAT assists, three turnovers and three steals in 27 plus minutes."
"('Rubio,Ricky', 'stl', '3')"," Timberwolves guard PLAYER_FIRST PLAYER_LAST had six four assists, STAT turnovers and STAT steals in 27 plus minutes."
"('Rubio,Ricky', 'tov', '3')"," Timberwolves guard PLAYER_FIRST PLAYER_LAST had six four assists, STAT turnovers and STAT steals in 27 plus minutes."
"('Rubio,Ricky', 'stl', '3')"," Timberwolves guard PLAYER_FIRST PLAYER_LAST had six four assists, STAT turnovers and STAT steals in 27 plus minutes."
"('Rubio,Ricky', 'tov', '3')"," Timberwolves guard PLAYER_FIRST PLAYER_LAST had six four assists, STAT turnovers and STAT steals in 27 plus minutes."
"('MIN', 'fg3', '6')"," Timberwolves guard Ricky Rubio had six four assists, three turnovers and three steals in 27 plus minutes."
"('MIN', 'stl', '6')"," Timberwolves guard Ricky Rubio had six four assists, three turnovers and three steals in 27 plus minutes."
"('Bogut,Andrew', 'pts', '15')","Game notes
PLAYER_LAST had STAT points and nine rebounds before fouling out."
"('Bogut,Andrew', 'trb', '9')","Game notes
PLAYER_LAST had STAT rebounds before fouling out."
"('Love,Kevin', 'pts', '31')","PLAYER_FIRST PLAYER_LAST had STAT points and 20 rebounds, repeatedly finding his way to the free throw line for the Timberwolves."
"('Love,Kevin', 'trb', '20')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, repeatedly finding his way to the free throw line for the Timberwolves."
"('Batum,Nicolas', 'pts', '15')",PLAYER_FIRST PLAYER_LAST added STAT points and five rebounds off the bench.
"('Batum,Nicolas', 'trb', '5')",PLAYER_FIRST PLAYER_LAST added STAT rebounds off the bench.
"('POR', 'ast', '25')",Gerald Wallace had 25 eight rebounds and five assists for the Blazers.
"('Thornton,Marcus', 'pts', '14')",PLAYER_FIRST PLAYER_LAST added STAT points and Jason Thompson had 11.
"('Wallace,Gerald', 'pts', '25')","PLAYER_FIRST PLAYER_LAST had STAT points, eight rebounds and five assists for the Blazers."
"('Wallace,Gerald', 'fg', '8')",PLAYER_FIRST PLAYER_LAST had 25 STAT rebounds and five assists for the Blazers.
"('Wallace,Gerald', 'trb', '8')",PLAYER_FIRST PLAYER_LAST had 25 STAT rebounds and five assists for the Blazers.
"('Wallace,Gerald', 'ast', '5')",PLAYER_FIRST PLAYER_LAST had 25 eight rebounds and STAT assists for the Blazers.
"('Cousins,DeMarcus', 'pts', '16')", PLAYER_FIRST PLAYER_LAST led the way for Sacramento (1 1) with STAT points and 11 rebounds.
"('Cousins,DeMarcus', 'trb', '11')", PLAYER_FIRST PLAYER_LAST led the way for Sacramento (1 1) with STAT rebounds.
"('SAC', 'fg3', '3')",The Kings made only 3 of 16 3 pointers while Portland was just 3 of 18.
"('SAC', 'fg3', '3')",The Kings made only 3 of 16 3 pointers while Portland was just 3 of 18.
"('SAC', 'fg3', '3')",The Kings made only 3 of 16 3 pointers while Portland was just 3 of 18.
"('POR', 'fg3', '3')",The Kings made only 3 of 16 3 pointers while Portland was just 3 of 18.
"('POR', 'fg3', '3')",The Kings made only 3 of 16 3 pointers while Portland was just 3 of 18.
"('POR', 'fg3', '3')",The Kings made only 3 of 16 3 pointers while Portland was just 3 of 18.
"('Hickson,J.J.', 'pts', '10')"," Hickson, picked up in a deal with Cleveland, had STAT points and five rebounds."
"('Hickson,J.J.', 'trb', '5')"," Hickson, picked up in a deal with Cleveland, had STAT rebounds."
"('POR', 'fg3', '3')",Portland gets a day off before concluding its three game homestand Thursday against Denver.
"('UTA', 'fg3', '1')","Utah plays five games in the next seven days, including a one day trip to San Antonio."
"('Hayward,Gordon', 'pts', '7')","""It didn't seem like much was working for us,"" said Utah forward PLAYER_FIRST Hayward, who had STAT points."
"('LAL', 'orb', '11')","Lakers F Troy Murphy fouled out in 32 scoreless minutes, but he also had _STAT_ rebounds and four assists."
"('Jefferson,Al', 'fg', '2')","PLAYER_FIRST PLAYER_LAST went STAT for 16, C.J."
"('Kanter,Enes', 'fg', '1')","Miles was STAT for 8, and rookie PLAYER_FIRST PLAYER_LAST was STAT for 7 in his NBA debut."
"('Kanter,Enes', 'fg', '1')","Miles was STAT for 8, and rookie PLAYER_FIRST PLAYER_LAST was STAT for 7 in his NBA debut."
"('Murphy,Troy', 'trb', '11')","Lakers F PLAYER_FIRST PLAYER_LAST fouled out in 32 scoreless minutes, but he also had STAT rebounds and four assists."
"('Murphy,Troy', 'orb', '4')","Lakers F PLAYER_FIRST PLAYER_LAST fouled out in 32 scoreless minutes, but he also had _STAT_ rebounds and STAT assists."
"('Murphy,Troy', 'ast', '4')","Lakers F PLAYER_FIRST PLAYER_LAST fouled out in 32 scoreless minutes, but he also had _STAT_ rebounds and STAT assists."
"('Miles,C.J.', 'fg', '1')","PLAYER_LAST was STAT for 8, and rookie Enes Kanter was STAT for 7 in his NBA debut."
"('Miles,C.J.', 'fg', '1')","PLAYER_LAST was STAT for 8, and rookie Enes Kanter was STAT for 7 in his NBA debut."
"('UTA', 'fg3', '1')",At least Utah's 25 point loss was one point better than the biggest blowout loss in Utah opener history.
"('Howard,Josh', 'pts', '10')",Jazz newcomer PLAYER_FIRST PLAYER_LAST had STAT points in 24 minutes.
"('IND', 'orb', '12')", Paul George scored 18 and Roy Hibbert had _STAT_ rebounds as the Pacers improved to 2 0.
"('TOR', 'fg3', '6')","Raptors F James Johnson had six steals, a career high."
"('George,Paul', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST scored STAT points, and Roy Hibbert had _STAT_ points and _STAT_ rebounds as the Pacers improved to 2 0."
"('George,Paul', 'orb', '2')", PLAYER_FIRST PLAYER_LAST scored 18 and Roy Hibbert had _STAT_ rebounds as the Pacers improved to STAT 0.
"('Johnson,James', 'pts', '6')","Raptors F PLAYER_FIRST PLAYER_LAST had STAT steals, a career high."
"('Johnson,James', 'stl', '6')","Raptors F PLAYER_FIRST PLAYER_LAST had STAT steals, a career high."
"('Bargnani,Andrea', 'pts', '21')",DeMar DeRozan scored 16 of his _STAT_ points in the fourth and PLAYER_FIRST PLAYER_LAST finished with STAT for Toronto.
"('TOR', 'orb', '10')","Jerryd Bayless Amir Johnson had _STAT_ rebounds for the Raptors, who won Monday's season opening game at Cleveland."
"('Bayless,Jerryd', 'pts', '13')","PLAYER_FIRST PLAYER_LAST scored STAT points and Amir Johnson had _STAT_ rebounds for the Raptors, who won Monday's season opening game at Cleveland."
"('Johnson,Amir', 'trb', '10')","Jerryd Bayless PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Raptors, who won Monday's season opening game at Cleveland."
"('Calderon,Jose', 'fg3', '0')",PLAYER_LAST answered with a layup for Toronto but West's fadeaway jumper with nine seconds to play restored Indiana's five point cushion.
"('West,David', 'fg3', '0')",Calderon answered with a layup for Toronto but West's fadeaway jumper with nine seconds to play restored Indiana's five point cushion.
"('Hill,George', 'trb', '2')", Paul PLAYER_FIRST scored 18 and Roy Hibbert had _STAT_ rebounds as the Pacers improved to STAT 0.
"('Hibbert,Roy', 'pts', '12')"," Paul George scored 18 points, and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds as the Pacers improved to 2 0."
"('Hibbert,Roy', 'trb', '10')", Paul George scored 18 and PLAYER_FIRST PLAYER_LAST had STAT rebounds as the Pacers improved to 2 0.
"('TOR', 'tov', '19')",Toronto made _STAT_ turnovers while Indiana had 16.
"('West,David', 'pts', '14')","West, who scored STAT points, enjoys getting the ball with the game on the line."
"('Henderson,Gerald', 'pts', '21')","PLAYER_LAST led the Bobcats with STAT points, including a 3 pointer with 12 seconds remaining to give the Bobcats the lead at 95 94."
"('Wade,Dwyane', 'pts', '10')","Wade, who missed almost the entire third quarter with a bruised foot, only had STAT points on 5 of 13 shooting."
"('Wade,Dwyane', 'fg', '5')","Wade, who missed almost the entire third quarter with a bruised foot, only had _STAT_ on STAT of 13 shooting."
"('CHA', 'pts', '95')", seconds remaining Wednesday night to lift the Heat to a 96 95 victory over the pesky Bobcats to remain unbeaten at 3 0.
"('Augustin,D.J.', 'pts', '20')","PLAYER_LAST finished with STAT points, while center Boris Diaw turned in another terrific game with _STAT_ points, _STAT_ rebounds and eight assists."
"('Augustin,D.J.', 'fg3', '3')",Augustin's STAT point attempt off a side inbounds play didn't fall and D.J.
"('Diaw,Boris', 'pts', '16')","Augustin finished with 20 points, while center PLAYER_FIRST PLAYER_LAST turned in another terrific game with STAT points, STAT rebounds and eight assists."
"('Diaw,Boris', 'trb', '16')",Augustin finished with 20 while center PLAYER_FIRST PLAYER_LAST turned in another terrific game with STAT STAT rebounds and eight assists.
"('Diaw,Boris', 'pts', '16')","Augustin finished with 20 points, while center PLAYER_FIRST PLAYER_LAST turned in another terrific game with STAT points, STAT rebounds and eight assists."
"('Diaw,Boris', 'trb', '16')",Augustin finished with 20 while center PLAYER_FIRST PLAYER_LAST turned in another terrific game with STAT STAT rebounds and eight assists.
"('Diaw,Boris', 'ast', '8')",Augustin finished with 20 while center PLAYER_FIRST PLAYER_LAST turned in another terrific game with _STAT_ rebounds and STAT assists.
"('James,LeBron', 'pts', '35')","PLAYER_LAST led all scorers with STAT points, while Chris Bosh added 25."
"('MIA', 'pts', '96')", seconds remaining Wednesday night to lift the Heat to a 96 95 victory over the pesky Bobcats to remain unbeaten at 3 0.
"('CHA', 'pts', '95')","Henderson led the Bobcats with 21 points, including a 3 pointer with 12 seconds remaining to give the Bobcats the lead at 95 94."
"('Williams,Marvin', 'pts', '17')"," PLAYER_FIRST Williams, playing with more confidence following offseason back surgery, scored STAT points and had eight rebounds."
"('Williams,Marvin', 'trb', '8')"," PLAYER_FIRST Williams, playing with more confidence following offseason back surgery, had STAT rebounds."
"('Wall,John', 'fg', '6')",Joe Johnson led STAT players in double figures with the Hawks beat the Washington Wizards 101 83 on Wednesday night.
"('ATL', 'pts', '101')",Joe Johnson led six players in double figures with _STAT_ points and the Hawks beat the Washington Wizards 101 83 on Wednesday night.
"('Smith,Josh', 'pts', '15')","PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds, and Al Horford added another double double with _STAT_ points and 10 boards."
"('Smith,Josh', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Al Horford added another double double with STAT boards."
"('Smith,Josh', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Al Horford added another double double with STAT boards."
"('ATL', 'trb', '45')",The Hawks took a 45 32 advantage in rebounds.
"('ATL', 'fg', '32')",The Hawks took a 45 32 advantage in rebounds.
"('Young,Nick', 'pts', '21')"," PLAYER_FIRST PLAYER_LAST had STAT points and Wall added 20 for Washington, which has lost its first two games."
"('ATL', 'fg3', '9')",The Hawks closed the half with a 20 9 run for a 55 42 halftime lead.
"('WAS', 'fg3', '6')",Joe Johnson led six players in double figures with the Hawks beat the Washington Wizards 101 83 on Wednesday night.
"('WAS', 'pts', '83')",Joe Johnson led six players in double figures with _STAT_ points and the Hawks beat the Washington Wizards 101 83 on Wednesday night.
"('Johnson,Joe', 'pts', '18')",PLAYER_FIRST PLAYER_LAST led six players in double figures with STAT points and the Hawks beat the Washington Wizards 101 83 on Wednesday night.
"('McGrady,Tracy', 'pts', '11')","PLAYER_FIRST McGrady, an offseason addition, had STAT points off the bench to join Atlanta's five starters in double figures."
"('WAS', 'fg', '30')","Overall, the Wizards made 30 of 77 shots (39 percent)."
"('Johnson,Joe', 'fg3', '4')",Johnson's third 3 pointer gave Atlanta a 19 STAT lead.
"('Horford,Al', 'trb', '10')","Josh Smith had STAT rebounds, and PLAYER_FIRST PLAYER_LAST added another double double with STAT boards."
"('Horford,Al', 'pts', '11')","Josh Smith had _STAT_ points and 10 rebounds, and PLAYER_FIRST PLAYER_LAST added another double double with STAT points and 10 boards."
"('Horford,Al', 'trb', '10')","Josh Smith had STAT rebounds, and PLAYER_FIRST PLAYER_LAST added another double double with STAT boards."
"('Wall,John', 'pts', '20')"," Nick Young had _STAT_ points and PLAYER_LAST added STAT for Washington, which has lost its first two games."
"('Gordon,Ben', 'pts', '25')",Detroit's PLAYER_FIRST PLAYER_LAST had STAT points and rookie reserve Brandon Knight scored 23.
"('Rondo,Rajon', 'pts', '13')","PLAYER_FIRST PLAYER_LAST scored STAT for Boston, while Brandon Bass added _STAT_ points and Keyon Dooling 10."
"('Allen,Ray', 'pts', '15')",PLAYER_LAST led Boston with STAT points.
