event,sentence
"('HOU', 'fg', '34')",James Harden Howard had _STAT_ rebounds for Houston.
"('HOU', 'orb', '13')",James Harden Howard had _STAT_ rebounds for Houston.
"('Howard,Dwight', 'pts', '13')",James Harden scored _STAT_ points and PLAYER_LAST had STAT points and _STAT_ rebounds for Houston.
"('Howard,Dwight', 'trb', '16')",James Harden PLAYER_LAST had STAT rebounds for Houston.
"('Harden,James', 'pts', '34')",PLAYER_FIRST PLAYER_LAST scored STAT points and Howard had _STAT_ points and _STAT_ rebounds for Houston.
"('Casspi,Omri', 'pts', '12')",The Rockets built a 38 22 lead in the first quarter thanks to STAT points by Harden and eight points by PLAYER_FIRST Casspi.
"('Nowitzki,Dirk', 'pts', '22')","PLAYER_LAST had STAT points to lead the Mavericks, and Ellis added 20."
"('Lin,Jeremy', 'pts', '14')",PLAYER_FIRST PLAYER_LAST added STAT points for Houston.
"('Bynum,Will', 'pts', '18')","PLAYER_FIRST PLAYER_LAST had STAT points, while Greg Monroe finished with 16 for the Pistons and Andre Drummond had _STAT_ points and 16 rebounds."
"('Stuckey,Rodney', 'fg', '8')",Monroe had STAT in the quarter and Stuckey's late basket gave the Pistons a 69 67 lead after three.
"('Drummond,Andre', 'trb', '16')",Will Bynum had 18 while Greg Monroe finished with STAT for the Pistons and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Drummond,Andre', 'pts', '12')","Will Bynum had 18 points, while Greg Monroe finished with 16 for the Pistons and PLAYER_FIRST PLAYER_LAST had STAT points and 16 rebounds."
"('Drummond,Andre', 'trb', '16')",Will Bynum had 18 while Greg Monroe finished with STAT for the Pistons and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Conley,Mike', 'tov', '5')","""They were throwing a lot of different things at us, but a lot of it was just mental errors,"" said Conley, who committed STAT turnovers."
"('Allen,Tony', 'pts', '16')", Zach Randolph and PLAYER_FIRST PLAYER_LAST added STAT points each.
"('Randolph,Zach', 'trb', '10')",Marc Gasol added _STAT_ for Memphis and PLAYER_LAST had STAT rebounds.
"('MEM', 'fg3', '6')","    Even trailing by six as the final minute of regulation approached, the Memphis Grizzlies didn't panic."
"('Monroe,Greg', 'pts', '16')","Will Bynum had 18 points, while PLAYER_FIRST PLAYER_LAST finished with STAT for the Pistons and Andre Drummond had _STAT_ points and STAT rebounds."
"('Monroe,Greg', 'pts', '16')","Will Bynum had 18 points, while PLAYER_FIRST PLAYER_LAST finished with STAT for the Pistons and Andre Drummond had _STAT_ points and STAT rebounds."
"('Randolph,Zach', 'pts', '16')", PLAYER_FIRST PLAYER_LAST and Tony Allen added STAT points each.
"('Gasol,Marc', 'pts', '15')",PLAYER_FIRST PLAYER_LAST added STAT points for Memphis and Randolph had 10 rebounds.
"('Smith,Josh', 'trb', '8')","PLAYER_LAST had STAT rebounds, five assists, three steals and three blocks."
"('Smith,Josh', 'ast', '5')","PLAYER_LAST had eight rebounds, STAT assists, three steals and three blocks."
"('Smith,Josh', 'fg3', '3')","PLAYER_LAST had eight rebounds, five assists, STAT steals and STAT blocks."
"('Smith,Josh', 'stl', '3')","PLAYER_LAST had eight rebounds, five assists, STAT steals and STAT blocks."
"('Smith,Josh', 'blk', '3')","PLAYER_LAST had eight rebounds, five assists, STAT steals and STAT blocks."
"('Smith,Josh', 'fg3', '3')","PLAYER_LAST had eight rebounds, five assists, STAT steals and STAT blocks."
"('Smith,Josh', 'stl', '3')","PLAYER_LAST had eight rebounds, five assists, STAT steals and STAT blocks."
"('Smith,Josh', 'blk', '3')","PLAYER_LAST had eight rebounds, five assists, STAT steals and STAT blocks."
"('Smith,Josh', 'pts', '19')","PLAYER_FIRST PLAYER_LAST and Rodney Stuckey led Detroit with STAT points each, although PLAYER_LAST was 7 of 23 from the field."
"('Smith,Josh', 'fg', '7')","PLAYER_FIRST PLAYER_LAST and Rodney Stuckey led Detroit with _STAT_ each, although PLAYER_LAST was STAT of 23 from the field."
"('DET', 'fg3', '7')","Josh Smith and Rodney Stuckey led Detroit with _STAT_ each, although Smith was 7 of 23 from the field."
"('Conley,Mike', 'pts', '22')","""I think maturity allows you to understand the situation and embrace the situation,"" said guard PLAYER_FIRST Conley, who led the Grizzlies with STAT points."
"('Stuckey,Rodney', 'pts', '19')","Josh Smith and PLAYER_FIRST PLAYER_LAST led Detroit with STAT points each, although Smith was 7 of 23 from the field."
"('Martin,Kevin', 'pts', '9')",PLAYER_LAST finished with STAT points.
"('Love,Kevin', 'fg', '7')","""Them not having Westbrook, that's taking away 25 (points), STAT (rebounds) and six (assists) or some crazy number like that,"" PLAYER_LAST said."
"('Pekovic,Nikola', 'pts', '15')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Minnesota and Corey Brewer led a spirited defensive effort against Kevin Durant.
"('Pekovic,Nikola', 'trb', '10')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for Minnesota and Corey Brewer led a spirited defensive effort against Kevin Durant.
"('Williams,Derrick', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and seven rebounds for Minnesota after not playing in the opener.
"('Williams,Derrick', 'trb', '7')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for Minnesota after not playing in the opener.
"('Johnson,Joe', 'fg3', '2')", seconds remaining before PLAYER_LAST hit STAT free throws.
"('BRK', 'fg3', '8')",Brooklyn got eight in 12 minutes from Andrei Kirilenko after he missed the opener with back spasms.
"('James,LeBron', 'ft', '3')",PLAYER_LAST later nailed a STAT pointer from the corner to cut it to 99 98 with 4.7 seconds remaining before Johnson hit two free throws.
"('Johnson,Joe', 'fg3', '2')", Pierce and PLAYER_LAST each hit STAT free throws in the final seconds as the Heat were trying to pull off a comeback.
"('Wade,Dwyane', 'pts', '21')","The Heat got PLAYER_FIRST PLAYER_LAST back after he missed Wednesday's loss in Philadelphia, and he scored STAT points."
"('Chalmers,Mario', 'fg', '3')",Then Miami ran off 10 straight cutting it to 96 94 with 18 seconds left after consecutive STAT pointers by Wade and PLAYER_FIRST Chalmers.
"('Chalmers,Mario', 'fg3', '3')",Then Miami ran off 10 straight cutting it to 96 94 with 18 seconds left after consecutive STAT pointers by Wade and PLAYER_FIRST Chalmers.
"('Kirilenko,Andrei', 'pts', '8')",Brooklyn got STAT points in 12 minutes from PLAYER_FIRST PLAYER_LAST after he missed the opener with back spasms.
"('Anderson,Alan', 'pts', '8')","Fellow newcomer PLAYER_FIRST PLAYER_LAST also had STAT points, while Andray Blatche led the reserves with nine."
"('James,LeBron', 'pts', '26')",PLAYER_FIRST PLAYER_LAST led Miami with STAT points as the Heat again fell far behind and couldn't catch up.
"('Matthews,Wesley', 'trb', '12')",PLAYER_LAST finished with STAT rebounds.
"('Robinson,Nate', 'pts', '24')"," Reserve PLAYER_FIRST PLAYER_LAST scored STAT points for Denver, while Ty Lawson added 21."
"('Faried,Kenneth', 'pts', '11')",Nuggets F PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds.
"('Faried,Kenneth', 'trb', '11')",Nuggets F PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds.
"('Faried,Kenneth', 'pts', '11')",Nuggets F PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds.
"('Faried,Kenneth', 'trb', '11')",Nuggets F PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds.
"('POR', 'fg3', '14')",The Nuggets gave up _STAT_ in the first half and allowed the Blazers to shoot 14 of 22 from beyond the 3 point line.
"('Batum,Nicolas', 'pts', '21')","PLAYER_LAST was the go to scorer early, getting all STAT of his points in the first half."
"('Hayward,Gordon', 'fg3', '3')",PLAYER_FIRST Hayward's STAT pointer tied it for Utah at 84 with 22.9 seconds to play.
"('Hayward,Gordon', 'pts', '18')",Enes Kanter scored _STAT_ points and PLAYER_LAST had STAT points for Utah.
"('UTA', 'pts', '84')",Gordon Hayward's 3 pointer tied it for Utah at 84 with 22.9 seconds to play.
"('Plumlee,Miles', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds.
"('Plumlee,Miles', 'trb', '13')",PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds.
"('Plumlee,Miles', 'pts', '13')",PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds.
"('Plumlee,Miles', 'trb', '13')",PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds.
"('Kanter,Enes', 'pts', '20')",PLAYER_FIRST PLAYER_LAST scored STAT points and Hayward had _STAT_ points for Utah.
"('UTA', 'pts', '84')"," seconds to play, making it 84 81 and giving Utah a chance to tie."
"('PHO', 'fg3', '6')",Utah outscored the Suns 6 1 the rest of the quarter and trailed 63 62 entering the fourth.
"('UTA', 'pts', '84')", seconds to play to give the Suns an 87 84 victory over the Utah Jazz on Friday night.
"('Bledsoe,Eric', 'fg', '4')","Bledsoe, STAT of 15 from the field, finished with _STAT_ for the Suns, 17 in the STATth quarter."
"('Bledsoe,Eric', 'pts', '18')","Bledsoe, 4 of 15 from the field, finished with STAT points for the Suns, 17 in the fourth quarter."
"('Bledsoe,Eric', 'fg3', '2')","PLAYER_LAST made one of STAT free throws with 30.4 seconds to play, making it 84 81 and giving Utah a chance to tie."
"('UTA', 'tov', '20')",Utah coach Tyrone Corbin pointed to his team's _STAT_ turnovers and Phoenix's 24 fast break points.
"('Hayward,Gordon', 'fg3', '3')",The Jazz did just that when PLAYER_LAST broke free for the STAT pointer.
"('PHO', 'pts', '87')", seconds to play to give the Suns an 87 84 victory over the Utah Jazz on Friday night.
"('LAC', 'fg3', '12')",Redick made consecutive 3s as part of a 12 0 run by the Clippers midway through the first quarter.
"('Paul,Chris', 'fg3', '3')"," Game notes
PLAYER_LAST is averaging 27.3 through the first STAT games."
"('Crawford,Jamal', 'fg', '7')",PLAYER_LAST was STAT of 10 from the field.
"('SAC', 'fg3', '6')",Sacramento made it close in the second half but couldn't close out after taking a lead with just more than six minutes left.
"('Henry,Xavier', 'pts', '3')",PLAYER_FIRST PLAYER_LAST had STAT points for Los Angeles on 0 for 6 shooting.
"('Henry,Xavier', 'fg', '0')",PLAYER_FIRST PLAYER_LAST had three for Los Angeles on STAT for 6 shooting.
"('Henry,Xavier', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST had three for Los Angeles on STAT for 6 shooting.
"('Farmar,Jordan', 'pts', '7')","""I think we know each other, but we definitely need a little more time,"" said PLAYER_FIRST Farmar, who had STAT points."
"('Johnson,Wesley', 'pts', '12')",Jodie Meeks scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Lakers.
"('Johnson,Wesley', 'fg3', '2')",He also got a STAT inch cut on his forehead in the second quarter when PLAYER_LAST accidentally kicked him.
"('Meeks,Jodie', 'pts', '14')",PLAYER_FIRST PLAYER_LAST scored STAT points and Wesley Johnson added 12 for the Lakers.
"('Diaw,Boris', 'pts', '14')",PLAYER_FIRST PLAYER_LAST hit a key 3 pointer with 1:40 to play and scored STAT points while starting in Duncan's place.
"('Splitter,Tiago', 'pts', '9')","Parker put the Spurs ahead to stay, and PLAYER_FIRST PLAYER_LAST made an impressive tip in with 1:10 left to cap a STAT 1 Spurs run."
"('Watson,C.J.', 'pts', '7')","Watson, who scored STAT points and dished out a team high six assists."
"('Watson,C.J.', 'ast', '6')","Watson, who scored seven dished out a team high STAT assists."
"('George,Paul', 'fg', '8')","PLAYER_LAST was STAT of 17 from the field, including 3 of 6 from beyond the arc."
"('George,Paul', 'fg3', '3')","PLAYER_LAST was 8 of 17 from the field, including STAT of 6 from beyond the arc."
"('Varejao,Anderson', 'fg', '6')","With STAT rebounds, PLAYER_LAST ran his total to 3,565, surpassing Larry Nance (3,561) as the Cavs' No."
"('Varejao,Anderson', 'trb', '6')","With STAT rebounds, PLAYER_LAST ran his total to 3,565, surpassing Larry Nance (3,561) as the Cavs' No."
"('Stephenson,Lance', 'fg', '7')","PLAYER_LAST was STAT of 13 from the field, including 5 of STAT from 3 point range."
"('Stephenson,Lance', 'fg3', '5')","PLAYER_LAST was 7 of 13 from the field, including STAT of 7 from 3 point range."
"('Stephenson,Lance', 'fg', '7')","PLAYER_LAST was STAT of 13 from the field, including 5 of STAT from 3 point range."
"('George,Paul', 'pts', '21')","George, who had STAT points and 13 rebounds, and scored all the points in a key third quarter run for Indiana (3 0)."
"('George,Paul', 'trb', '13')","George, who had STAT rebounds, and scored all the in a key third quarter run for Indiana (3 0)."
"('Hibbert,Roy', 'pts', '11')","PLAYER_FIRST PLAYER_LAST added STAT points for the Pacers, who played without guard George Hill, who sat out with a sore left hip."
"('Deng,Luol', 'pts', '20')", Carlos Boozer led the Bulls with _STAT_ points and _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST had STAT points.
"('Noah,Joakim', 'pts', '10')"," Five Bulls ended up scoring in double figures, with Taj Gibson getting 12 and PLAYER_FIRST PLAYER_LAST adding STAT points and nine rebounds."
"('Noah,Joakim', 'trb', '9')"," Five Bulls ended up scoring in double figures, with Taj Gibson getting 12 and PLAYER_FIRST PLAYER_LAST adding STAT rebounds."
"('Gibson,Taj', 'orb', '5')"," Five Bulls ended up scoring in double figures, with PLAYER_FIRST PLAYER_LAST getting 12 and Joakim Noah adding nine rebounds."
"('Gibson,Taj', 'pts', '12')"," Five Bulls ended up scoring in double figures, with PLAYER_FIRST PLAYER_LAST getting STAT and Joakim Noah adding _STAT_ points and nine rebounds."
"('Rose,Derrick', 'ast', '6')",Kirk Hinrich was effective spelling PLAYER_LAST with nine STAT assists.
"('Hinrich,Kirk', 'pts', '9')",PLAYER_FIRST PLAYER_LAST was effective spelling Rose with STAT points and six assists.
"('Hinrich,Kirk', 'ast', '6')",PLAYER_FIRST PLAYER_LAST was effective spelling Rose with nine STAT assists.
"('Boozer,Carlos', 'pts', '22')", PLAYER_FIRST PLAYER_LAST led the Bulls with STAT points and _STAT_ rebounds and Luol Deng had 20 points.
"('Boozer,Carlos', 'trb', '10')", PLAYER_FIRST PLAYER_LAST led the Bulls with STAT rebounds and Luol Deng had 20 points.
"('CHA', 'fg3', '3')",The Bobcats trailed 77 62 at the end of three quarters but could come no closer than _STAT_ in the fourth quarter.
"('NOP', 'fg', '37')","Evans' layup with 11:12 left in the second quarter gave the Pelicans a 37 15 lead, their largest of the half."
"('Roberts,Brian', 'pts', '13')"," Tyreke Evans added 15 points, Jrue Holiday had 14 and PLAYER_FIRST PLAYER_LAST STAT for New Orleans (1 2)."
"('Evans,Tyreke', 'pts', '15')"," PLAYER_FIRST PLAYER_LAST added STAT points, Jrue Holiday had 14 and Brian Roberts 13 for New Orleans (1 2)."
"('NOP', 'ast', '30')","The Pelicans recorded 30 assists, led by Holiday with eight and Evans with seven."
"('Evans,Tyreke', 'pts', '15')","Evans' layup with 11:12 left in the second quarter gave the Pelicans a 37 STAT lead, their largest of the half."
"('CHA', 'ft', '21')"," Game notes
Charlotte attempted eight more free throws than the Pelicans but made only 21 of 36, compared to 24 of 28 for New Orleans."
"('Holiday,Jrue', 'pts', '14')"," Tyreke Evans added 15 points, PLAYER_FIRST PLAYER_LAST had STAT and Brian Roberts 13 for New Orleans (1 2)."
"('CHA', 'fg', '30')", The Bobcats were 30 of 80 from the field and were outrebounded 43 41.
"('NOP', 'ft', '24')"," Game notes
Charlotte attempted eight more free throws than the Pelicans but made only 21 of 36, compared to 24 of 28 for New Orleans."
"('Holiday,Jrue', 'ast', '8')","The Pelicans recorded 30 assists, led by PLAYER_LAST with STAT and Evans with seven."
"('Sessions,Ramon', 'pts', '22')","The Bobcats, playing without Al Jefferson, were led by PLAYER_FIRST PLAYER_LAST with STAT points and Kemba Walker with 14."
"('Marion,Shawn', 'fg', '6')", The STAT foot 7 PLAYER_LAST drew the assignment of covering STAT 1 point guard Mike Conley in the first half.
"('Marion,Shawn', 'fg', '6')", The STAT foot 7 PLAYER_LAST drew the assignment of covering STAT 1 point guard Mike Conley in the first half.
"('Marion,Shawn', 'fg3', '0')", The 6 foot 7 PLAYER_LAST drew the assignment of covering 6 1 point guard Mike Conley in the first half.
"('Nowitzki,Dirk', 'pts', '24')","First, there was the balance of having six players score in double figures, led by PLAYER_FIRST Nowitzki's STAT points."
"('Miller,Mike', 'fg3', '0')", The 6 foot 7 Marion drew the assignment of covering 6 1 point guard PLAYER_FIRST Conley in the first half.
"('Nowitzki,Dirk', 'fg', '7')", Dallas missed its first STAT shots before PLAYER_LAST banked in a 3 pointer 2:20 into the game.
"('Nowitzki,Dirk', 'fg3', '3')", Dallas missed its first seven shots before PLAYER_LAST banked in a STAT pointer 2:20 into the game.
"('Ellis,Monta', 'pts', '18')","For Dallas, PLAYER_FIRST PLAYER_LAST had STAT points."
"('MEM', 'fg3', '3')", Memphis finished just 3 for 16 (19 percent) from 3 point range.
"('MEM', 'fg3', '3')", Memphis finished just 3 for 16 (19 percent) from 3 point range.
